line_id,text,score,detector_text,detector_score,crop_source,crop_h,crop_w,line_height_px,detector_box
34,$0,0.9512108564376831,50,0.9974991679191589,rapidocr_box,48,51,48,"[[2190.99, 1231.46], [2242.66, 1231.46], [2242.66, 1280.14], [2190.99, 1280.14]]"
35,Malirn teru aroce Coordllinma ti lvonn foc,0.7846315503120422,Maintenance Coordination Fee,0.9651700577565602,rapidocr_box,43,465,43,"[[571.56, 1317.45], [1036.56, 1322.32], [1036.56, 1366.13], [571.56, 1361.26]]"
36,60,0.5283591151237488,60,0.9951931834220886,rapidocr_box,48,50,48,"[[1832.55, 1319.08], [1882.6, 1319.08], [1882.6, 1367.75], [1832.55, 1367.75]]"
37,60,0.6625786423683167,60,0.9903504252433777,rapidocr_box,47,51,47,"[[2190.99, 1319.08], [2242.66, 1319.08], [2242.66, 1366.13], [2190.99, 1366.13]]"
38,Sulbitotall,0.9187524914741516,Subtotal,0.9854732155799866,rapidocr_box,50,166,50,"[[1554.84, 2104.36], [1721.15, 2104.36], [1721.15, 2154.65], [1554.84, 2154.65]]"
39,6'0,0.6966423988342285,610,0.9870536724726359,rapidocr_box,50,72,50,"[[2171.61, 2107.6], [2244.27, 2107.6], [2244.27, 2157.9], [2171.61, 2157.9]]"
40,Sailliee: aox,0.7492446899414062,Sales Tax,0.9734250704447428,rapidocr_box,50,179,50,"[[1554.84, 2193.59], [1734.06, 2193.59], [1734.06, 2243.89], [1554.84, 2243.89]]"
41,0,0.8561452627182007,0,0.5407671332359314,rapidocr_box,42,30,42,"[[2210.36, 2198.46], [2241.04, 2198.46], [2241.04, 2240.64], [2210.36, 2240.64]]"
42,Toital,0.983262836933136,Total,0.9817228078842163,rapidocr_box,51,104,51,"[[1553.23, 2279.58], [1658.18, 2279.58], [1658.18, 2331.5], [1553.23, 2331.5]]"
43,6t0,0.6501766443252563,610,0.9910005728403727,rapidocr_box,51,69,51,"[[2173.23, 2282.83], [2242.66, 2282.83], [2242.66, 2334.75], [2173.23, 2334.75]]"
44,Iirrwo kbce Spbortepsihoraed ebyt Ccristtir an e chseva rr a,0.6513727903366089,Imvoiceprepared by:CristinaEchevarria,0.9160767141226176,rapidocr_box,43,615,43,"[[205.05, 2495.37], [820.21, 2493.75], [820.21, 2537.56], [205.05, 2539.18]]"
45,Te.uxs: urior ar i lishilti- itinvro lksty-. d li swmnu hxbrotcuzbonrdlintorlbernu l,0.6811707615852356,"Toaccept thisinvgice,sionhere andreturn:",0.8933009959757328,rapidocr_box,43,671,43,"[[201.82, 2665.73], [873.49, 2667.36], [873.49, 2711.16], [201.82, 2709.54]]"
46,Tlhuurikyyyou (oryonumer bius ireeaas l,0.7558929324150085,Thank you for your business!,0.9839354966367994,rapidocr_box,48,539,48,"[[208.28, 2750.1], [747.55, 2750.1], [747.55, 2798.78], [208.28, 2798.78]]"
47,6.ccrautKcuxucoulkquxxiIlicquAdtitlbhuLlLrcowrxdlictKourct.aul,0.757641613483429,Create an Involce_with Invoiceral,0.8539387077996226,rapidocr_box,47,616,47,"[[1643.65, 3145.99], [2260.42, 3145.99], [2260.42, 3193.04], [1643.65, 3193.04]]"
